"SKU","Name","Location ID","Stock Level On Hand","Stock Level Available","Location Stock Warn Level","Location Max. Stock Level","Priority"
"SHELTON-150-ERIKA-BROWN-4S","Shelton &amp;amp;amp; Erika Dining Set - 4 Seats - Brown","","","","","",""
"SHELTON-150-COMFORT-BLK-4S","Shelton &amp;amp;amp; Comfort Dining Set - 4 Seats - Black","","","","","",""
"SHELTON-150-ASTRID-PINK-4S","Shelton &amp;amp;amp; Astrid Dining Set - 4 Seats - Pink","","","","","",""
"SHELTON-150-ASTRID-GREY-4S","Shelton &amp;amp;amp; Astrid Dining Set - 4 Seats - Grey","","","","","",""
"SHELTON-150-ASTRID-GREEN-4S","Shelton &amp;amp;amp; Astrid Dining Set - 4 Seats - Green","","","","","",""
"SHELTON-150-ARIA-GREY-4S","Shelton &amp;amp;amp; Aria Dining Set - 4 Seats - Grey","","","","","",""
"SHELTON-150-ARIA-GREEN-4S","Shelton &amp;amp;amp; Aria Dining Set - 4 Seats - Green","","","","","",""
"SHELTON-150-ARIA-BLUE-4S","Shelton &amp;amp;amp; Aria Dining Set - 4 Seats - Blue","","","","","",""
"SEVILLE-PARASOL-TAUPE","Seville - Round Cantilever Parasol - 2.95m - Taupe","","","","","",""
"SEVILLE-LOUNGE-SET","Seville - Designer Garden Lounge Set","","","","","",""
"SEVILLE-3-of-3","Seville - Home Furniture","4174","0","0","0","0","1001"
"SEVILLE-3-of-3","Seville - Home Furniture","4175","0","0","0","0","4"
"SEVILLE-2-of-3","Seville - Home Furniture","4174","0","0","0","0","1001"
"SEVILLE-2-of-3","Seville - Home Furniture","4175","0","0","0","0","4"
"SEVILLE-1-of-3","Seville - Home Furniture","4174","0","0","0","0","1001"
"SEVILLE-1-of-3","Seville - Home Furniture","4175","0","0","0","0","4"
"SERENA-TABLE","Serena Dining Table","4174","0","0","0","0","1001"
"SERENA-TABLE","Serena Dining Table","4175","0","0","0","0","4"
"SEBASTIAN-TABLE-SET","Sebastian Nesting Tables Set of 2","4174","0","0","0","0","1001"
"SEBASTIAN-TABLE-SET","Sebastian Nesting Tables Set of 2","4175","0","0","0","0","4"
"SEATTLE-SB-WHITE","Seattle - White Sideboard","4174","0","0","100","0","1001"
"SEATTLE-SB-WHITE","Seattle - White Sideboard","4175","0","0","0","0","4"
"SEATTLE-SB-WHITE","Seattle - White Sideboard","4177","175","175","0","0","1"
"SEATTLE-SB-WHITE","Seattle - White Sideboard","4180","178","178","0","0","1003"
"SEATTLE-SB-OAK","Seattle - Large Modern Sideboard - 135cm","4174","0","0","100","0","1001"
"SEATTLE-SB-OAK","Seattle - Large Modern Sideboard - 135cm","4175","47","47","0","0","4"
"SEATTLE-SB-OAK","Seattle - Large Modern Sideboard - 135cm","3","0","0","0","0","0"
"SEATTLE-SB-BLACK","Seattle - Black Sideboard","4174","0","0","100","0","1001"
"SEATTLE-SB-BLACK","Seattle - Black Sideboard","4175","0","0","0","0","4"
"SEATTLE-SB-BLACK","Seattle - Black Sideboard","4177","503","502","0","0","1"
"SEATTLE-SB-BLACK","Seattle - Black Sideboard","4180","504","504","0","0","1003"
"SEATTLE-SB-BLACK","Seattle - Black Sideboard","3","1","1","0","0","1000"
"SCOTTSDALE-TABLE-180","Scottsdale - Oak Dining Table - 180cm","","","","","",""
"SCOTTSDALE-180-FLEUR-WT-6S","Scottsdale &amp;amp;amp; Fleur Dining Set - 6 Seats - White","","","","","",""
"SCOTTSDALE-180-FLEUR-TL-6S","Scottsdale &amp;amp;amp; Fleur Dining Set - 6 Seats - Teal","","","","","",""
"SCOTTSDALE-180-FLEUR-PK-6S","Scottsdale &amp;amp;amp; Fleur Dining Set - 6 Seats - Pink","","","","","",""
"SCOTTSDALE-180-FLEUR-GY-6S","Scottsdale &amp;amp;amp; Fleur Dining Set - 6 Seats - Grey","","","","","",""
"SCOTTSDALE-180-ERIKA-GRY-6S","Scottsdale &amp;amp;amp; Erika Dining Set - 6 Seats - Grey","","","","","",""
"SCOTTSDALE-180-ERIKA-GRN-6S","Scottsdale &amp;amp;amp; Erika Dining Set - 6 Seats - Green","","","","","",""
"SCOTTSDALE-180-ERIKA-CRM-6S","Scottsdale &amp;amp;amp; Erika Dining Set - 6 Seats - Cream","","","","","",""
"SCOTTSDALE-180-ERIKA-BRW-6S","Scottsdale &amp;amp;amp; Erika Dining Set - 6 Seats - Brown","","","","","",""
"SCOTTSDALE-180-COMFORT-B-6S","Scottsdale &amp;amp;amp; Comfort Dining Set - 6 Seats - Black","","","","","",""
"SCOTTSDALE-180-BOX-2-OF-2","Scottsdale - 180 Table - Box 2 of 2","4174","0","0","0","0","1001"
"SCOTTSDALE-180-BOX-2-OF-2","Scottsdale - 180 Table - Box 2 of 2","4175","0","0","0","0","4"
"SCOTTSDALE-180-BOX-2-OF-2","Scottsdale - 180 Table - Box 2 of 2","4179","17","17","0","0","5"
"SCOTTSDALE-180-BOX-1-OF-2","Scottsdale - 180 Table - Box 1 of 2","4174","0","0","0","0","1001"
"SCOTTSDALE-180-BOX-1-OF-2","Scottsdale - 180 Table - Box 1 of 2","4175","0","0","0","0","4"
"SCOTTSDALE-180-BOX-1-OF-2","Scottsdale - 180 Table - Box 1 of 2","4179","17","17","0","0","5"
"SCOTTSDALE-180-ASTRID-PK-6S","Scottsdale &amp;amp;amp; Astrid Dining Set - 6 Seats - Pink","","","","","",""
"SCOTTSDALE-180-ASTRID-GY-6S","Scottsdale &amp;amp;amp; Astrid Dining Set - 6 Seats - Grey","","","","","",""
"SCOTTSDALE-180-ASTRID-GN-6S","Scottsdale &amp;amp;amp; Astrid Dining Set - 6 Seats - Green","","","","","",""
"SCOTTSDALE-180-ARIA-GRN-6S","Scottsdale &amp;amp;amp; Aria Dining Set - 6 Seats - Green","","","","","",""
"SCOTTSDALE-180-ARIA-GREY-6S","Scottsdale &amp;amp;amp; Aria Dining Set - 6 Seats - Grey","","","","","",""
"SCOTTSDALE-180-ARIA-BLUE-6S","Scottsdale &amp;amp;amp; Aria Dining Set - 6 Seats - Blue","","","","","",""
"Scoop-x2","Scoop - Eames Style Chairs - White - Set of 2","","","","","",""
"SCOOP-WHITE-8S-BCH","Scoop - Dining Bench Set -  8 Seats - White","","","","","",""
"SCOOP-WHITE-8S","Scoop - Dining Set - 8 Seats - White","","","","","",""
"SCOOP-WHITE-6S-BCH","Scoop - Dining Bench Set -  6 Seats - White","","","","","",""
"SCOOP-WHITE-6S","Scoop - Dining Set - 6 Seats - White","","","","","",""
"SCOOP-WHITE-4S-RND","Scoop - Round Dining Set - 4 Seats - White","","","","","",""
"SCOOP-WHITE-4S-EXT","Scoop - Extending Dining Set - 4 Seats - White","","","","","",""
"SCOOP-WHITE-4S-BCH","Scoop - Dining Bench Set -  4 Seats - White","","","","","",""
"SCOOP-WHITE-4S","Scoop - Dining Set - 4 Seats - White","","","","","",""
"Scoop White Dining Chair","Scoop - Home Furniture","4174","0","0","0","0","1001"
"Scoop White Dining Chair","Scoop - Home Furniture","4175","0","0","0","0","4"
"Scoop White Dining Chair","Scoop - Home Furniture","4179","105","105","0","0","1002"
"SCANDI-GREY-DT-SMALL","Scandi Grey Dining Table 170","4174","0","0","0","0","1001"
"SCANDI-GREY-DT-SMALL","Scandi Grey Dining Table 170","4175","0","0","0","0","4"
"SCANDI-GREY-DT-LARGE","Scandi - Grey Dining Table 200","4174","0","0","0","0","1001"
"SCANDI-GREY-DT-LARGE","Scandi - Grey Dining Table 200","4175","0","0","0","0","4"
"SBTV2-W-STDRAW-W","Aspen Sideboard and TV Unit - 2  Door - White & Aspen Side Table with Draw - White","","","","","",""
"SBTV2-W-STDRAW-O","Aspen Sideboard and TV Unit - 2  Door - White & Aspen Side Table with Draw - Oak","","","","","",""
"SBTV2-W-STDOOR-W","Aspen Sideboard and TV Unit - 2 Door - White & Aspen Side Table with Door - White","","","","","",""
"SBTV2-W-STDOOR-O","Aspen Sideboard and TV Unit - 2  Door - White & Aspen Side Table with Door - Oak","","","","","",""
"SBTV2-O-STDRAW-W","Aspen Sideboard and TV Unit - 2  Doors - Oak & Aspen Side Table with Draw - White","","","","","",""
"SBTV2-O-STDRAW-O","Aspen Sideboard and TV Unit - 2 Doors - Oak & Aspen Side Table with Draw - Oak","","","","","",""
"SBTV2-O-STDOOR-W","Aspen Sideboard and TV Unit - 2  Doors - Oak & Aspen Side Table with Door - White","","","","","",""
"SBTV2-O-STDOOR-O","Aspen Sideboard and TV Unit - 2  Door - Oak & Aspen Side Table with Draw - Oak","","","","","",""
"SBTV1-W-STDRAW-W","Aspen Sideboard and TV Unit - 1 White & Aspen Side Table with Draw - White","","","","","",""
"SBTV1-W-STDRAW-O","Aspen Sideboard and TV Unit - 1 White & Aspen Side Table with Draw - Oak","","","","","",""
"SBTV1-W-STDOOR-W","Aspen Sideboard and TV Unit - 1  Door - White & Aspen Side Table with Door - White","","","","","",""
"SBTV1-W-STDOOR-O","Aspen Sideboard and TV Unit - 1  Door - White & Aspen Side Table with Door - Oak","","","","","",""
"SBTV1-O-STDRAW-W","Aspen Sideboard and TV Unit - 1  Door - White & Aspen Side Table with Draw - White","","","","","",""
"SBTV1-O-STDRAW-O","Aspen Sideboard and TV Unit - 1  Door - Oak & Aspen Side Table with Draw - Oak","","","","","",""
"SBTV-1-O-STDOOR-W","Aspen Sideboard and TV Unit - 1  Door - Oak & Aspen Side Table with Door - White","","","","","",""
"SBTV-1-O-STDOOR-O","Aspen Sideboard and TV Unit - 1  Door - Oak & Aspen Side Table with Door - Oak","","","","","",""
"SB90-W-STDRAW-W","Aspen Sideboard - 90cm - White & Aspen Side Table with Drawer - White","","","","","",""
"SB90-W-STDRAW-O","Aspen Sideboard - 90cm - White & Aspen Side Table with Drawer - Oak","","","","","",""
"SB90-W-STDOOR-W","Aspen Sideboard - 90cm - White & Aspen Side Table with Door - White","","","","","",""
"SB90-W-STDOOR-O","Aspen Sideboard - 90cm - White & Aspen Side Table with Door - Oak","","","","","",""
"SB90-O-STDRAW-W","Aspen Sideboard - 90cm - Oak & Aspen Side Table with Draw - White","","","","","",""
"SB90-O-STDRAW-O","Aspen Sideboard - 90cm - Oak & Aspen Side Table with Draw - Oak","","","","","",""
"SB90-O-STDOOR-W","Aspen Sideboard - 90cm - Oak & Aspen Side Table with Door - White","","","","","",""
"SB90-O-STDOOR-O","Aspen Sideboard - 90cm - Oak & Aspen Side Table with Door - Oak","","","","","",""
"SAVANNAH-TV-UNIT-150-NDD","Savannah White TV Unit - 150","4174","0","0","0","0","1001"
"SAVANNAH-TV-UNIT-150-NDD","Savannah White TV Unit - 150","4175","0","0","0","0","4"
"SAVANNAH-TV-UNIT-135-NDD","Savannah White TV Unit - 135","4174","0","0","0","0","1001"
"SAVANNAH-TV-UNIT-135-NDD","Savannah White TV Unit - 135","4175","0","0","0","0","4"
"SAVANNAH-TV-UNIT-135-NDD","Savannah White TV Unit - 135","4179","8","8","0","0","5"
"SAVANNAH-TV-UNIT-135-NDD","Savannah White TV Unit - 135","4180","0","0","0","0","2"
"SAVANNAH-TABLE-NDD","Savannah White Side Table","4174","0","0","0","0","1001"
"SAVANNAH-TABLE-NDD","Savannah White Side Table","4175","0","0","0","0","4"
"SAVANNAH-SIDEBOARD-90-NDD","Savannah White Sideboard - 90","4174","0","0","0","0","1001"
"SAVANNAH-SIDEBOARD-90-NDD","Savannah White Sideboard - 90","4179","0","0","0","0","5"
"SAVANNAH-SIDEBOARD-90-NDD","Savannah White Sideboard - 90","4180","0","0","0","0","2"
"SANTORINI-SEVILLE-VERONA","Santorini Lounge Set Autumn Bundle - Seville Parasol and 2100w Verona Patio Heater","","","","","",""
"SANTORINI-GY-SILVER-BUNDLE","Santorini Lounge Set Grey - Silver Bundle","","","","","",""
"SANTORINI-GY-PLAT-BUNDLE","Santorini Lounge Set Grey - Platinum Bundle","","","","","",""
"SANTORINI-GY-GOLD-BUNDLE","Santorini Lounge Set Grey - Gold Bundle","","","","","",""
"SANTORINI-GY-BRONZE-BUNDLE","Santorini Lounge Set Grey - Bronze Bundle","","","","","",""
"SANTORINI-GREY-SG","SANTORINI-GREY-SG","4174","0","0","100","0","1001"
"SANTORINI-GREY-SG","SANTORINI-GREY-SG","4175","0","0","0","0","4"
"SANTORINI-GREY-SG","SANTORINI-GREY-SG","4177","0","0","0","0","1"
"SANTORINI-GREY-PL","SANTORINI-GREY-PL","4174","0","0","100","0","1001"
"SANTORINI-GREY-PL","SANTORINI-GREY-PL","4175","0","0","0","0","4"
"SANTORINI-GREY-PL","SANTORINI-GREY-PL","4177","0","0","0","0","1"
"SANTORINI-GREY","Santorini Lounge Set with Side Cushions Grey","4174","0","0","100","0","1001"
"SANTORINI-GREY","Santorini Lounge Set with Side Cushions Grey","4175","0","0","0","0","4"
"SANTORINI-GREY","Santorini Lounge Set with Side Cushions Grey","4177","51","2","0","0","1"
"SANTORINI-GREY","Santorini Lounge Set with Side Cushions Grey","3","3","3","0","0","5"
"SANTORINI-GREY","Santorini Lounge Set with Side Cushions Grey","4180","3","3","0","0","1014"
"SANTORINI-GREY","Santorini Lounge Set with Side Cushions Grey","4181","0","0","0","0","2"
"SANTORINI-GREY","Santorini Lounge Set with Side Cushions Grey","4179","0","0","0","0","5"
"SANTORINI-BLUE-SG","SANTORINI-BLUE-SG","4174","0","0","0","0","1001"
"SANTORINI-BLUE-SG","SANTORINI-BLUE-SG","4175","0","0","0","0","4"
"SANTORINI-BLUE-PL","SANTORINI-BLUE-PL","4174","0","0","0","0","1001"
"SANTORINI-BLUE-PL","SANTORINI-BLUE-PL","4175","0","0","0","0","4"
"SANTORINI-BLUE","Santorini Lounge Set with Side Cushions Blue","4174","0","0","0","0","1001"
"SANTORINI-BLUE","Santorini Lounge Set with Side Cushions Blue","4175","0","0","0","0","4"
"SANTORINI-BLUE","Santorini Lounge Set with Side Cushions Blue","4177","0","0","0","0","1"
"SANTORINI-BLUE","Santorini Lounge Set with Side Cushions Blue","4180","1","1","0","0","1003"
"SANTORINI-BLUE","Santorini Lounge Set with Side Cushions Blue","4179","75","71","0","0","5"
"SANTORINI-BLUE","Santorini Lounge Set with Side Cushions Blue","3","1","1","0","0","1000"
"SANTORINI-BL-SILVER-BUNDLE","Santorini Lounge Set Blue - Silver Bundle","","","","","",""
"SANTORINI-BL-PLAT-BUNDLE","Santorini Lounge Set Blue - Platinum Bundle","","","","","",""
"SANTORINI-BL-GOLD-BUNDLE","Santorini Lounge Set Blue - Gold Bundle","","","","","",""
"SANTORINI-BL-BRONZE-BUNDLE","Santorini Lounge Set Blue - Bronze Bundle","","","","","",""
"Santorini Lounge Set Cover","Furniture Cover - Santorini Lounge Set","4174","0","0","0","0","1001"
"Santorini Lounge Set Cover","Furniture Cover - Santorini Lounge Set","4175","0","0","0","0","4"
"Santorini Lounge Set Cover","Furniture Cover - Santorini Lounge Set","3","7","3","0","0","2"
"Santorini Lounge Set Cover","Furniture Cover - Santorini Lounge Set","4179","99","88","0","0","5"
"Santorini Lounge Set Cover","Furniture Cover - Santorini Lounge Set","4177","3","3","0","0","1002"
"SANTIAGO-8S","Santiago - Dining Set - 8 Seats","","","","","",""
"SANTIAGO-6S","Santiago - Dining Set - 6 Seats","","","","","",""
"SANTANDER-LOUNGE-SET","Kvisla - Corner Lounge Set - 5 Seats","","","","","",""
"SANTA-CRUZ-LOUNGE-SET","Rindal - Modular Lounge Set - 5 Seats","","","","","",""
"SANTA-CRUZ-2-OF-2","Rindal - Modular Lounge Set - 5 Seats - Box 2 of 2","","","","","",""
"SANTA-CRUZ-1-OF-2","Rindal - Modular Lounge Set - 5 Seats - Box 1 of 2","","","","","",""
"SANEA-LOUNGE-SET","Sanea - Corner Lounge Set - Grey","","","","","",""
"SANEA-BOX-2-OF-2","Sanea Lounge Set","4174","0","0","0","0","1001"
"SANEA-BOX-2-OF-2","Sanea Lounge Set","4175","0","0","0","0","4"
"SANEA-BOX-1-OF-2","Sanea Lounge Set","4174","0","0","0","0","1001"
"SANEA-BOX-1-OF-2","Sanea Lounge Set","4175","3","3","0","0","4"
"sample","sample","4174","0","0","0","0","1001"
"sample","sample","4175","0","0","0","0","4"
"SALOMON-TABLE-209X88","Salomon Dining Table 209 x 88","4175","0","0","0","0","4"
"SALOMON-TABLE-168X88","Salomon Dining Table 168 x 88","4174","0","0","0","0","1001"
"SALOMON-TABLE-168X88","Salomon Dining Table 168 x 88","4175","0","0","0","0","4"
"SALOMON-STACKING-CHAIR","Salomon Stacking Armchair","4174","0","0","0","0","1001"
"SALOMON-STACKING-CHAIR","Salomon Stacking Armchair","4175","0","0","0","0","4"
"SALOMON-SQUARE-TABLE","Salomon Square Dining Table","4174","0","0","0","0","1001"
"SALOMON-SQUARE-TABLE","Salomon Square Dining Table","4175","0","0","0","0","4"
"SALOMON-88CM-DINING-4S","Salomon - 88cm Square Dining Set - 4 Seats - Grey","","","","","",""
"SALOMON-209CM-DINING-8S","Salomon - 209cm Dining Set - 8 Seats - Grey","","","","","",""
"SALOMON-168CM-DINING-6S","Salomon - 168cm Dining Set - 6 Seats - Grey","","","","","",""
"SALOMON-168CM-DINING-4S","Salomon - 168cm Dining Set - 4 Seats - Grey","","","","","",""
"SALERNO-MODULAR-SET","Drammen - Modular Rattan Lounge Set","","","","","",""
"Salena-dining-chair-white","Salena-dining-chair-white","4174","0","0","0","0","1001"
"Salena-dining-chair-white","Salena-dining-chair-white","4175","0","0","0","0","4"
"SALAMANCA-LOUNGE-SET","Skogen - Conversation Lounge Set - 4 Seats","","","","","",""
"SAC002-01-01","Sacha Bedside Table","6","0","0","0","0","1"
"SAC001-01-01","Sacha Bed","6","0","0","0","0","1"
"S50565","OUT & OUT Palma Rattan Outdoor Cushion Box","","","","","",""
"S46587","Eden Lounger Removable Cushion","","","","","",""
"S46577","OUT & OUT-Furniture Cover-  Palma Lounge Set","","","","","",""
"S46573","OUT & OUT Marbella Rattan Outdoor Cushion Box","","","","","",""
"S43992","OUT & OUT California Outdoor Garden Lounge Set - 5 Seats, 4pc - Dark Grey","","","","","",""
"S40593","Havana Corner Lounge 5 Seater Garden Set with Removable Cushions","","","","","",""
"S40567","Kensington Parquet Sideboard","","","","","",""
"S40139","OUT & OUT Cali Teak Outdoor Patio Set - 2 Seats","","","","","",""
"S40138","OUT & OUT Cali Teak Outdoor Chaise Set - 3 Seats","","","","","",""
"S39643","Torben Adjustable Sun Lounger","","","","","",""
"S39640","Raleigh Teak Outdoor Dining Table 200cm","","","","","",""
"S38533","Seville Round Cantilever Parasol 2.95m","","","","","",""
"S27546","Amalfi 6 Seater Luxury Outdoor Garden Dining Set 7pc","","","","","",""
"S13520","OUT & OUT York Dining Table White- 150cm","","","","","",""
"S13355","OUT & OUT Evoque Dining Table- 160cm","","","","","",""
"S13351","OUT & OUT York Extending Dining Table 160cm- Grey","","","","","",""
"S13350","OUT & OUT Abbey Wood Extending Dining Table - 106-136cm","","","","","",""
"S13349","OUT & OUT York Dining Table Grey- 150CM","","","","","",""
"S13348","OUT & OUT York Dining Table White- 70cm","","","","","",""
"S12078","OUT & OUT Wren Velvet Pink Office Swivel Chair","","","","","",""
"S12077","OUT & OUT Wren Velvet Grey Office Swivel Chair","","","","","",""
"S11119","OUT & OUT Seattle Black Large Modern Sideboard - 135cm","","","","","",""
"RUBEN-VENCE-3S","Ruben Vence 3 Seater Sofa - Grey","4174","0","0","0","0","1001"
"RUBEN-VENCE-3S","Ruben Vence 3 Seater Sofa - Grey","4175","0","0","0","0","4"
"RUBEN-VENCE-2S","Ruben Vence 2 Seater Sofa - Grey","4174","0","0","0","0","1001"
"RUBEN-VENCE-2S","Ruben Vence 2 Seater Sofa - Grey","4175","0","0","0","0","4"
"RUBEN-VELVET-3S","Ruben Velvet 3 Seater Sofa - Velvet Turquoise","4174","0","0","0","0","1001"
"RUBEN-VELVET-3S","Ruben Velvet 3 Seater Sofa - Velvet Turquoise","4175","0","0","0","0","4"
"RUBEN-VELVET-2S","Ruben Velvet 2 Seater Sofa - Velvet Turquoise","4174","0","0","0","0","1001"
"RUBEN-VELVET-2S","Ruben Velvet 2 Seater Sofa - Velvet Turquoise","4175","0","0","0","0","4"
"RUBEN-RIGHT-CHAISE-TX-DK-GY","Ruben L Shaped Chaise Sofa Right - Textured Dark Grey","","","","","",""
"RUBEN-RIGHT-CHAISE-TQS-VLT","Ruben L Shaped Chaise Sofa Right - Turquoise Velvet","","","","","",""
"RUBEN-RIGHT-CHAISE-ST-LT-GY","Ruben L Shaped Chaise Sofa Right - Soft Light Grey","","","","","",""
"RUBEN-RIGHT-CHAISE-PTL-GRN","Ruben L Shaped Chaise Sofa Right - Pastel Green","","","","","",""
"RUBEN-RIGHT-CHAISE-NVY-VLT","Ruben L Shaped Chaise Sofa Right - Navy Velvet","","","","","",""
"RUBEN-RIGHT-CHAISE-MAT-BLK","Ruben L Shaped Chaise Sofa Right - Matte Black","","","","","",""
"RUBEN-RIGHT-CHAISE-KTD-BLK","Ruben L Shaped Chaise Sofa Right - Knitted Black","","","","","",""
"RUBEN-RIGHT-CHAISE-KTD-BGE","Ruben L Shaped Chaise Sofa Right - Knitted Beige","","","","","",""
"RUBEN-RIGHT-CHAISE-DK-GY-VT","Ruben L Shaped Chaise Sofa Right - Dark Grey Velvet","","","","","",""
"RUBEN-RIGHT-CHAISE-DK-GREY","Ruben L Shaped Chaise Sofa Right - Dark Grey","","","","","",""
"RUBEN-RIGHT-CHAISE-BLK-VLT","Ruben L Shaped Chaise Sofa Right - Black Velvet","","","","","",""
"RUBEN-RIGHT-CHAISE-BGE-VLT","Ruben L Shaped Chaise Sofa Right - Beige Velvet","","","","","",""
"RUBEN-RIGHT-CHAISE-BEIGE","Ruben L Shaped Chaise Sofa Right - Beige","","","","","",""
"RUBEN-LEFT-CHAISE-TX-DK-GRY","Ruben L Shaped Chaise Sofa Left - Textured Dark Grey","","","","","",""
"RUBEN-LEFT-CHAISE-TQS-VLT","Ruben L Shaped Chaise Sofa Left - Turquoise Velvet","","","","","",""
"RUBEN-LEFT-CHAISE-ST-LT-GRY","Ruben L Shaped Chaise Sofa Left - Soft Light Grey","","","","","",""
"RUBEN-LEFT-CHAISE-PSTL-GRN","Ruben L Shaped Chaise Sofa Left - Pastel Green","","","","","",""
"RUBEN-LEFT-CHAISE-NAVY-VLT","Ruben L Shaped Chaise Sofa Left - Navy Velvet","","","","","",""
"RUBEN-LEFT-CHAISE-MATTE-BLK","Ruben L Shaped Chaise Sofa Left - Matte Black","","","","","",""
"RUBEN-LEFT-CHAISE-KT-BLK","Ruben L Shaped Chaise Sofa Left - Knitted Black","","","","","",""
"RUBEN-LEFT-CHAISE-KT-BEIGE","Ruben L Shaped Chaise Sofa Left - Knitted Beige","","","","","",""
"RUBEN-LEFT-CHAISE-DK-GY-VLT","Ruben L Shaped Chaise Sofa Left - Dark Grey Velvet","","","","","",""
"RUBEN-LEFT-CHAISE-DK-GREY","Ruben L Shaped Chaise Sofa Left - Dark Grey","","","","","",""
"RUBEN-LEFT-CHAISE-BLK-VLT","Ruben L Shaped Chaise Sofa Left - Black Velvet","","","","","",""
"RUBEN-LEFT-CHAISE-BEIGE-VLT","Ruben L Shaped Chaise Sofa Left - Beige Velvet","","","","","",""
"RUBEN-LEFT-CHAISE-BEIGE","Ruben L Shaped Chaise Sofa Left - Beige","","","","","",""
"RUBEN-LARGE-SB","Dansk Oak Sideboard 170","4174","0","0","0","0","1001"
"RUBEN-LARGE-SB","Dansk Oak Sideboard 170","4175","0","0","0","0","4"
"RUBEN-LARGE-SB","Dansk Oak Sideboard 170","3","0","0","0","0","0"
"RUBEN-COMPACT-SB","Dansk Oak Sideboard 100","4174","0","0","0","0","1001"
"RUBEN-COMPACT-SB","Dansk Oak Sideboard 100","4175","0","0","0","0","4"
"RUBEN-CHAISE-RIGHT-2-OF-2","RUBEN-CHAISE-RIGHT-2-OF-2","4174","0","0","0","0","1001"
"RUBEN-CHAISE-RIGHT-2-OF-2","RUBEN-CHAISE-RIGHT-2-OF-2","4175","0","0","0","0","4"
"RUBEN-CHAISE-RIGHT-1-OF-2","RUBEN-CHAISE-RIGHT-1-OF-2","4174","0","0","0","0","1001"
"RUBEN-CHAISE-RIGHT-1-OF-2","RUBEN-CHAISE-RIGHT-1-OF-2","4175","0","0","0","0","4"
"RUBEN-CHAISE-LEFT-2-OF-2","RUBEN-CHAISE-LEFT-2-OF-2","4174","0","0","0","0","1001"
"RUBEN-CHAISE-LEFT-2-OF-2","RUBEN-CHAISE-LEFT-2-OF-2","4175","0","0","0","0","4"
"RUBEN-CHAISE-LEFT-1-OF-2","RUBEN-CHAISE-LEFT-1-OF-2","4174","0","0","0","0","1001"
"RUBEN-CHAISE-LEFT-1-OF-2","RUBEN-CHAISE-LEFT-1-OF-2","4175","0","0","0","0","4"
"RUBEN-CHAISE-FRAME-RIGHT","Ruben - L Shaped Chaise Sofa Frame - Right","","","","","",""
"RUBEN-CHAISE-FRAME-LEFT","Ruben - L Shaped Chaise Sofa Frame - Left","","","","","",""
"RUBEN-3S-TXT-DARK-GREY","Ruben - 3 Seater Sofa - Textured Dark Grey","","","","","",""
"RUBEN-3S-TQS-VELVET","Ruben - 3 Seater Sofa - Turquoise Velvet","","","","","",""
"RUBEN-3S-ST-LIGHT-GREY","Ruben - 3 Seater Sofa - Soft Light Grey","","","","","",""
"RUBEN-3S-PASTEL-GREEN","Ruben - 3 Seater Sofa - Pastel Green","","","","","",""
"RUBEN-3S-NAVY-VELVET","Ruben - 3 Seater Sofa - Navy Velvet","","","","","",""
"RUBEN-3S-MATTE-BLACK","Ruben - 3 Seater Sofa - Matte Black","","","","","",""
"RUBEN-3S-KTD-BLACK","Ruben - 3 Seater Sofa - Knitted Black","","","","","",""
"RUBEN-3S-KTD-BEIGE","Ruben - 3 Seater Sofa - Knitted Beige","","","","","",""
"RUBEN-3S-FRAME","RUBEN-3S-FRAME","4174","0","0","0","0","1001"
"RUBEN-3S-FRAME","RUBEN-3S-FRAME","4175","0","0","0","0","4"
"RUBEN-3S-DARK-GREY-VELVET","Ruben - 3 Seater Sofa - Dark Grey Velvet","","","","","",""
"RUBEN-3S-DARK-GREY","Ruben - 3 Seater Sofa - Dark Grey","","","","","",""
"RUBEN-3S-BLACK-VELVET","Ruben - 3 Seater Sofa - Black Velvet","","","","","",""
"RUBEN-3S-BEIGE-VELVET","Ruben - 3 Seater Sofa - Beige Velvet","","","","","",""
"RUBEN-3S-BEIGE","Ruben - 3 Seater Sofa - Beige","","","","","",""
"RUBEN-2S-TXT-DARK-GREY","Ruben - 2 Seater Sofa - Textured Dark Grey","","","","","",""
